permno,permco,ncusip,cusip,ticker,comnam,tic,conm,gvkey,long_cusip,naics,exchcd,namedt,nameenddt,st_date,end_date,cusip_score,ticker_match_score,name_match_score,average_match_score
16063.0,55567.0,59774210,59774210,MSBI,MIDLAND STATES BANCORP INC,MSBI,MIDLAND STATES BANCORP,187236,597742105,522110,3.0,2016-05-24,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16064.0,55568.0,45826J10,45826J10,NTLA,INTELLIA THERAPEUTICS INC,NTLA,INTELLIA THERAPEUTICS INC,027155,45826J105,325414,3.0,2016-05-06,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16066.0,55570.0,74587B10,74587B10,PLSE,PULSE BIOSCIENCES INC,PLSE,PULSE BIOSCIENCES INC,027252,74587B101,334510,3.0,2016-05-18,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16068.0,55572.0,75615P10,75615P10,RETA,REATA PHARMACEUTICALS INC,RETA,REATA PHARMACEUTICALS INC,026892,75615P103,325414,3.0,2016-05-26,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16069.0,55573.0,84943110,84943110,SBPH,SPRING BANK PHARMACEUTICALS INC,SBPH,SPRING BANK PHARMACEUTICALS,026790,849431101,325414,3.0,2016-05-06,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16070.0,55574.0,92840H20,92840H20,VTGN,VISTAGEN THERAPEUTICS INC,VTGN,VISTAGEN THERAPEUTICS INC,187368,92840H202,325414,3.0,2016-05-11,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16074.0,55576.0,27829W10,27829W10,EHT,EATON VANCE HI INC 2021 TG TM T,EHT,EATON VANCE HGH INC 2021 TGT,027344,27829W101,525990,1.0,2016-05-26,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,93.0,96.5
16075.0,50838.0,33733E80,33733E80,FCG,FIRST TRUST EXCHANGE TRADED FUN,FCG,FIRST TRUST NATURAL GAS,177432,33733E807,,4.0,2016-05-02,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,65.0,82.5
16076.0,55577.0,36251C10,36251C10,GMS,G M S INC,GMS,GMS INC,022583,36251C103,4233,1.0,2016-05-26,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,86.0,93.0
16077.0,55578.0,40054A10,40054A10,SUPV,GRUPO SUPERVIELLE SA,SUPV,GRUPO SUPERVIELLE,026792,40054A108,522110,1.0,2016-05-19,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16080.0,54917.0,46641Q88,46641Q88,JPME,J P MORGAN E T F TRUST,JPME,JP MORGAN DIVSFD RET U S MID,027270,46641Q886,525910,4.0,2016-05-12,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,64.0,82.0
16082.0,55580.0,82982L10,82982L10,SITE,SITEONE LANDSCAPE SUPPLY INC,SITE,SITEONE LANDSCAPE SUPPLY INC,025893,82982L103,423820,1.0,2016-05-12,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16083.0,55581.0,90041L10,90041L10,TPB,TURNING POINT BRANDS INC,TPB,TURNING POINT BRANDS INC,066929,90041L105,312230,1.0,2016-05-11,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16084.0,55582.0,91200810,91200810,USFD,US FOODS HOLDING CORP,USFD,US FOODS HOLDING CORP,018312,912008109,4244,1.0,2016-05-26,2019-12-31,2016-05-31,2019-12-31,1.0,100.0,100.0,100.0
16086.0,55584.0,42806J10,42806J10,HTZ,HERTZ GLOBAL HOLDINGS INC,HTZ,HERTZ GLOBAL HOLDINGS INC,005600,42806J106,532111,1.0,2016-07-01,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16087.0,55585.0,34959J10,34959J10,FTV,FORTIVE CORP,FTV,FORTIVE CORP,026590,34959J108,334519,1.0,2016-07-05,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16090.0,55586.0,18506310,18506310,CLSD,CLEARSIDE BIOMEDICAL INC,CLSD,CLEARSIDE BIOMEDICAL INC,026798,185063104,325412,3.0,2016-06-02,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16091.0,39147.0,78468R71,78468R71,DWFI,SPDR SERIES TRUST,DWFI,SPDR DORSEY WRIGHT FIXD INCM,027370,78468R713,525910,3.0,2016-06-02,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,53.0,76.5
16092.0,37493.0,46435G51,46435G51,ESGD,ISHARES TRUST,ESGD,ISHARES ESG MSCI EAFE ETF,027605,46435G516,525910,3.0,2016-06-30,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,69.0,84.5
16093.0,31600.0,46434G86,46434G86,ESGE,ISHARES INC,ESGE,ISHARES ESG MSCI EM ETF,027606,46434G863,525910,3.0,2016-06-30,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,73.0,86.5
16094.0,37493.0,46435G47,46435G47,FALN,ISHARES TRUST,FALN,ISHARES FALLEN ANGELS USD BD,027525,46435G474,525910,3.0,2016-06-16,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,62.0,81.0
16097.0,55587.0,41165Y10,41165Y10,HONE,HARBORONE BANCORP INC NEW,HONE,HARBORONE BANCORP INC,027604,41165Y100,522110,3.0,2019-08-15,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16098.0,37493.0,46435G44,46435G44,HYXE,ISHARES TRUST,HYXE,ISHARES IBOXX HG YLD OIL GAS,027526,46435G441,525910,3.0,2016-06-16,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,62.0,81.0
16099.0,55588.0,60855D10,60855D10,MBRX,MOLECULIN BIOTECH INC,MBRX,MOLECULIN BIOTECH INC,026873,60855D101,325414,3.0,2016-06-02,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16100.0,55589.0,63010410,63010410,NH,NANTHEALTH INC,NH,NANTHEALTH INC,027274,630104107,518210,3.0,2016-06-02,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16104.0,55569.0,69012T20,69012T20,OTLK,OUTLOOK THERAPEUTICS INC,OTLK,OUTLOOK THERAPEUTICS INC,026817,69012T206,325414,3.0,2019-03-18,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16108.0,55591.0,81621210,81621210,SELB,SELECTA BIOSCIENCES INC,SELB,SELECTA BIOSCIENCES INC,027354,816212104,325414,3.0,2016-06-22,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16110.0,55524.0,47103U50,47103U50,SLIM,JANUS DETROIT STREET TRUST,SLIM,OBESITY ETF,027473,47103U506,525910,3.0,2016-06-09,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,55.0,77.5
16111.0,55593.0,87184Q10,87184Q10,SYRS,SYROS PHARMACEUTICALS INC,SYRS,SYROS PHARMACEUTICALS INC,027392,87184Q107,325414,3.0,2016-06-30,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16112.0,55594.0,92852W30,92852W30,VIVE,VIVEVE MEDICAL INC,VIVE,VIVEVE MEDICAL INC,021838,92852W303,334510,3.0,2019-09-19,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16119.0,55595.0,04764910,04764910,ATKR,ATKORE INTERNATIONAL GROUP INC,ATKR,ATKORE INTL GROUP INC,027014,047649108,335932,1.0,2016-06-10,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,71.0,85.5
16120.0,55596.0,16954L10,16954L10,COE,CHINA ONLINE EDUCATION GROUP,COE,CHINA ONLINE EDUCATN GP -ADR,027299,16954L105,611630,1.0,2016-06-10,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,82.0,91.0
16121.0,55597.0,19761L10,19761L10,ESGW,COLUMBIA E T F TRUST I,ESGW,COLUMBIA SUST GBL EQ INCM,027494,19761L102,525910,4.0,2016-06-13,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,64.0,82.0
16122.0,55597.0,19761L20,19761L20,ESGN,COLUMBIA E T F TRUST I,ESGN,COLUMBIA SUST INTL EQ INCM,027493,19761L201,525910,4.0,2016-06-13,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,64.0,82.0
16123.0,55597.0,19761L30,19761L30,ESGS,COLUMBIA E T F TRUST I,ESGS,COLUMBIA SUST US EQ INCM ETF,027491,19761L300,525910,4.0,2016-06-13,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,64.0,82.0
16126.0,430.0,00247410,00247410,AZZ,A Z Z INC,AZZ,AZZ INC,001926,002474104,335122,1.0,2000-08-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,86.0,93.0
16130.0,55598.0,35473P10,35473P10,FLQH,FRANKLIN TEMPLETON E T F TRUST,FLQH,FRANKLIN LIBERTYQ INTL EQ HD,027379,35473P108,525910,4.0,2016-06-03,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,57.0,78.5
16131.0,55598.0,35473P20,35473P20,FLQE,FRANKLIN TEMPLETON E T F TRUST,FLQE,FRANKLIN LIBERTYQ EMERG MKTS,027380,35473P207,525910,4.0,2016-06-03,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,54.0,77.0
16135.0,55598.0,35473P40,35473P40,FLQG,FRANKLIN TEMPLETON E T F TRUST,FLQG,FRANKLIN LIBERTYQ GLOBAL EQ,027381,35473P405,525910,4.0,2016-06-03,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,56.0,78.0
16136.0,55599.0,37954A20,37954A20,GMRE,GLOBAL MEDICAL REIT INC,GMRE,GLOBAL MEDICAL REIT,016125,37954A204,531120,1.0,2016-06-29,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16138.0,39147.0,78468R11,78468R11,XTH,SPDR SERIES TRUST,XTH,SPDR S&P TECH HARDWARE ETF,027602,78468R119,525910,4.0,2016-06-28,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,53.0,76.5
16139.0,39147.0,78468R12,78468R12,XWEB,SPDR SERIES TRUST,XWEB,SPDR S&P INTERNET ETF,027603,78468R127,525910,4.0,2016-06-28,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,59.0,79.5
16140.0,55601.0,90138F10,90138F10,TWLO,TWILIO INC,TWLO,TWILIO INC,027364,90138F102,518210,1.0,2016-06-23,2019-12-31,2016-06-30,2019-12-31,1.0,100.0,100.0,100.0
16143.0,55603.0,G9078F10,G9078F10,TRTN,TRITON INTERNATIONAL LTD,TRTN,TRITON INTERNATIONAL LTD,263277,G9078F107,532411,1.0,2016-07-13,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16145.0,55592.0,81728J10,81728J10,SRTS,SENSUS HEALTHCARE INC,SRTS,SENSUS HEALTHCARE INC,026908,81728J109,334517,3.0,2016-07-25,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16148.0,53202.0,00768Y58,00768Y58,SCAP,ADVISORSHARES TRUST,SCAP,ADVISORSHS CORNERSTONE SM CP,027659,00768Y586,525910,4.0,2016-07-07,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,74.0,87.0
16150.0,53101.0,25490K16,25490K16,EUFL,DIREXION SHARES E T F TRUST,EUFL,DIREXION DLY EURO FNL BULL2X,027719,25490K166,525910,4.0,2016-07-27,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,56.0,78.0
16154.0,55608.0,48283N10,48283N10,KDMN,KADMON HOLDINGS LLC,KDMN,KADMON HOLDINGS INC,027476,48283N106,325414,1.0,2016-07-27,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,89.0,94.5
16155.0,55609.0,53567X10,53567X10,LN,LINE CORP,LN,LINE CORP,027490,53567X101,519130,1.0,2016-07-14,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16158.0,53017.0,92531L20,92531L20,VRS,VERSO CORP,VRS,VERSO CORP,179817,92531L207,322121,1.0,2016-07-19,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16161.0,55612.0,15116C20,15116C20,APOP,CELLECT BIOTECHNOLOGY LTD,APOP,CELLECT BIOTECHNOLOGY LTD,297510,15116C201,325414,3.0,2019-10-23,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16162.0,55613.0,05070R10,05070R10,BOLD,AUDENTES THERAPEUTICS INC,BOLD,AUDENTES THERAPEUTICS INC,027669,05070R104,325414,3.0,2016-07-20,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16163.0,55564.0,G3402M10,G3402M10,FG,F G L HOLDINGS,FG,FGL HOLDINGS,027215,G3402M102,524113,1.0,2017-12-01,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,92.0,96.0
16164.0,55615.0,24707830,24707830,DMPI,DELMAR PHARMACEUTICALS INC,DMPI,DELMAR PHARMACEUTICALS INC,017175,247078306,325414,3.0,2019-05-08,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16166.0,53875.0,33939L69,33939L69,ESG,FLEXSHARES TRUST,ESG,FLEXSHRS STOXX US ESG IMPACT,027674,33939L696,525910,3.0,2016-07-14,2018-12-27,2016-07-29,2019-12-31,1.0,100.0,69.0,84.5
16167.0,53875.0,33939L68,33939L68,ESGG,FLEXSHARES TRUST,ESGG,FLEXSHRS STOXX GBL ESG IMPCT,027675,33939L688,525910,3.0,2016-07-14,2019-10-08,2016-07-29,2019-12-31,1.0,100.0,69.0,84.5
16170.0,55616.0,30289C10,30289C10,FSBC,FSB BANCORP INC,FSBC,FSB BANCORP INC,178175,30289C102,522120,3.0,2016-07-14,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16171.0,55617.0,49714P10,49714P10,KNSL,KINSALE CAPITAL GROUP INC,KNSL,KINSALE CAPITAL GROUP INC,027652,49714P108,524126,3.0,2016-07-28,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16172.0,53120.0,37954Y73,37954Y73,KRMA,GLOBAL X FUNDS,KRMA,GLOBAL X CONSCIOUS COS ETF,027661,37954Y731,525910,3.0,2016-07-12,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,79.0,89.5
16173.0,55565.0,93075210,93075210,WTRH,WAITR HOLDINGS INC,WTRH,WAITR HOLDINGS INC,034439,930752100,519130,3.0,2018-11-16,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16174.0,55618.0,54240F10,54240F10,LONE,LONESTAR RESOURCES US INC,LONE,LONESTAR RESOURCES US INC,247371,54240F103,211120,3.0,2016-07-05,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16179.0,55622.0,62844N20,62844N20,MYSZ,MY SIZE INC,MYSZ,MY SIZE INC,296866,62844N208,511210,3.0,2019-11-19,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16181.0,55547.0,70387R10,70387R10,PAVM,PAVMED INC,PAVM,PAVMED INC,023705,70387R106,339112,3.0,2016-07-27,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16182.0,55623.0,45320410,45320410,PI,IMPINJ INC,PI,IMPINJ INC,027387,453204109,334413,3.0,2016-07-21,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16183.0,55624.0,75237810,75237810,RNDB,RANDOLPH BANCORP INC,RNDB,RANDOLPH BANCORP INC,027645,752378109,522120,3.0,2016-07-01,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16186.0,55625.0,87357P10,87357P10,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,TCMD,TACTILE SYSTEMS TECHNOLOGY,026847,87357P100,334510,3.0,2016-07-28,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16187.0,55626.0,87422420,87422420,TLND,TALEND SA,TLND,TALEND SA  -ADR,027636,874224207,518210,3.0,2016-07-29,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,100.0,100.0
16188.0,55627.0,87266J10,87266J10,TPIC,T P I COMPOSITES INC,TPIC,TPI COMPOSITES INC,027574,87266J104,333611,3.0,2016-07-22,2019-12-31,2016-07-29,2019-12-31,1.0,100.0,94.0,97.0
16247.0,55667.0,00938A10,00938A10,AIRG,AIRGAIN INC,AIRG,AIRGAIN INC,027703,00938A104,334220,3.0,2016-08-12,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16250.0,55668.0,04965B10,04965B10,ATOM,ATOMERA INC,ATOM,ATOMERA INC,027737,04965B100,334413,3.0,2016-11-14,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16251.0,55378.0,74255Y40,74255Y40,BTEC,PRINCIPAL EXCHANGE TRADED FUNDS,BTEC,PRINCIPAL HLTHCR INNVTRS IDX,027862,74255Y409,525910,3.0,2016-08-22,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,54.0,77.0
16253.0,55670.0,32051X10,32051X10,FHB,FIRST HAWAIIAN INC,FHB,FIRST HAWAIIAN INC,027665,32051X108,522110,3.0,2016-08-04,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16255.0,55671.0,64132R10,64132R10,NRBO,NEUROBO PHARMACEUTICALS INC,NRBO,NEUROBO PHARMACEUTICALS INC,036014,64132R107,325414,3.0,2019-12-31,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16258.0,55378.0,74255Y50,74255Y50,GENY,PRINCIPAL EXCHANGE TRADED FUNDS,GENY,PRINCIPAL MILLENNIALS IX ETF,027863,74255Y508,525910,3.0,2016-08-22,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,54.0,77.0
16260.0,55672.0,58506Q10,58506Q10,MEDP,MEDPACE HOLDINGS INC,MEDP,MEDPACE HOLDINGS INC,019998,58506Q109,54171,3.0,2016-08-11,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16261.0,55620.0,45686J10,45686J10,IEA,INFRA AND ENRGY ALTERNATIVES IN,IEA,INFRASTRUCTR & ENRGY ALT INC,033279,45686J104,237,3.0,2018-03-28,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,61.0,80.5
16263.0,55673.0,74366E10,74366E10,PTGX,PROTAGONIST THERAPEUTICS INC,PTGX,PROTAGONIST THERAPEUTICS INC,027670,74366E102,325414,3.0,2016-08-11,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16268.0,55677.0,04650Y10,04650Y10,HOME,AT HOME GROUP INC,HOME,AT HOME GROUP INC,026144,04650Y100,442299,1.0,2016-08-04,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,100.0,100.0
16275.0,55681.0,67077N10,67077N10,JHB,NUVEEN HIGH INCOME NOVEMBER 202,JHB,NUVEEN HI INCM NOV 2021 TARG,027876,67077N106,525990,1.0,2016-08-24,2019-12-31,2016-08-31,2019-12-31,1.0,100.0,68.0,84.0
16276.0,55684.0,00773T10,00773T10,ASIX,ADVANSIX INC,ASIX,ADVANSIX INC,028070,00773T101,325220,1.0,2016-10-03,2019-12-31,2016-10-31,2019-12-31,1.0,100.0,100.0,100.0
16277.0,55685.0,25787G10,25787G10,DFIN,DONNELLEY FINANCIAL SOL INC,DFIN,DONNELLEY FINANCIAL SOLTNS,027803,25787G100,519130,1.0,2016-10-03,2019-12-31,2016-10-31,2019-12-31,1.0,100.0,92.0,96.0
16278.0,55686.0,50218P10,50218P10,LKSD,L S C COMMUNICATIONS INC,LKSDQ,LSC COMMUNICATIONS INC,027802,50218P107,323111,1.0,2016-10-03,2019-12-27,2016-10-31,2019-12-31,1.0,89.0,95.0,92.0
16281.0,55689.0,H0026310,H0026310,ACIU,A C IMMUNE SA,ACIU,AC IMMUNE SA,027372,H00263105,325414,3.0,2016-09-23,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,92.0,96.0
16283.0,53120.0,37954Y71,37954Y71,BOTZ,GLOBAL X FUNDS,BOTZ,GLOBAL X ROBOTICS & ART INTL,028063,37954Y715,525910,3.0,2016-09-13,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,64.0,82.0
16284.0,55614.0,82900L10,82900L10,SMPL,SIMPLY GOOD FOODS CO,SMPL,SIMPLY GOOD FOODS COMPANY,027576,82900L102,311340,3.0,2017-07-10,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16285.0,55691.0,14070T10,14070T10,CSTR,CAPSTAR FINANCIAL HOLDINGS INC,CSTR,CAPSTAR FINANCIAL HLDGS INC,027945,14070T102,522110,3.0,2016-09-22,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,89.0,94.5
16287.0,55692.0,29978A10,29978A10,EVBG,EVERBRIDGE INC,EVBG,EVERBRIDGE INC,027874,29978A104,519130,3.0,2016-09-16,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16288.0,55693.0,33740F40,33740F40,FCEF,FIRST TRUST E T F VIII,FCEF,FIRST TRUST CEF INCOME OPPOR,028352,33740F409,525910,3.0,2016-09-28,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,73.0,86.5
16289.0,53120.0,37954Y81,37954Y81,FINX,GLOBAL X FUNDS,FINX,GLOBAL X FINTECH ETF,028065,37954Y814,525910,3.0,2016-09-13,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,79.0,89.5
16290.0,55694.0,35966410,35966410,FLGT,FULGENT GENETICS INC,FLGT,FULGENT GENETICS INC,028012,359664109,621511,3.0,2016-09-29,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16292.0,54165.0,33738R85,33738R85,FTXG,FIRST TRUST E T F VI,FTXG,FIRST TR NASDAQ FOOD & BEVG,028133,33738R852,525910,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,55.0,77.5
16294.0,54165.0,33738R81,33738R81,FTXL,FIRST TRUST E T F VI,FTXL,FIRST TR NASDAQ SEMICONDUCTR,028136,33738R811,525910,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,60.0,80.0
16295.0,54165.0,33738R84,33738R84,FTXN,FIRST TRUST E T F VI,FTXN,FIRST TRUST NASDAQ OIL & GAS,028141,33738R845,525910,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,65.0,82.5
16296.0,54165.0,33738R86,33738R86,FTXO,FIRST TRUST E T F VI,FTXO,FIRST TRUST NASDAQ BANK ETF,028142,33738R860,525910,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,65.0,82.5
16297.0,54165.0,33738R79,33738R79,FTXR,FIRST TRUST E T F VI,FTXR,FIRST TR NASDAQ TRANSPORTN,028167,33738R795,525910,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,55.0,77.5
16298.0,55695.0,39813210,39813210,GSUM,GRIDSUM HOLDING INC,GSUM,GRIDSUM HOLDING INC  -ADR,027922,398132100,519130,3.0,2016-09-23,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16302.0,55693.0,33740F50,33740F50,MCEF,FIRST TRUST E T F VIII,MCEF,FIRST TRUST MUNI CEF INCM OP,028356,33740F508,525910,3.0,2016-09-28,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,73.0,86.5
16303.0,55696.0,66988N10,66988N10,NOVN,NOVAN INC,NOVN,NOVAN INC,027905,66988N106,325412,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16304.0,55697.0,67059N10,67059N10,NTNX,NUTANIX INC,NTNX,NUTANIX INC,026746,67059N108,519130,3.0,2016-09-30,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16306.0,55699.0,86725N10,86725N10,SNDE,SUNDANCE ENERGY INC,SNDE,SUNDANCE ENERGY AUSTRALIA,272838,86725N102,2111,3.0,2019-11-26,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,84.0,92.0
16307.0,53120.0,37954Y78,37954Y78,SNSR,GLOBAL X FUNDS,SNSR,GLOBAL X INTERNET OF THINGS,028068,37954Y780,525910,3.0,2016-09-13,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,71.0,85.5
16308.0,55700.0,87337910,87337910,TRHC,TABULA RASA HEALTHCARE INC,TRHC,TABULA RASA HEALTHCARE INC,026788,873379101,519130,3.0,2016-09-29,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16309.0,55701.0,88339J10,88339J10,TTD,THE TRADE DESK INC,TTD,TRADE DESK INC,027885,88339J105,519130,3.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16310.0,55702.0,82456720,82456720,TYHT,SHINECO INC,TYHT,SHINECO INC,023370,824567200,325412,3.0,2016-09-28,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,100.0,100.0
16311.0,52998.0,46090A87,46090A87,VRIG,INVESCO ACTIVELY MANAGED ETF TR,VRIG,INVESCO ACTIVELY MANAGED EXC,028228,46090A879,525910,3.0,2018-06-04,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,93.0,96.5
16312.0,53202.0,00768Y56,00768Y56,CWS,ADVISORSHARES TRUST,CWS,ADVISORSHARES FOCUSED EQUITY,028163,00768Y560,525910,4.0,2016-09-21,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,84.0,92.0
16318.0,55704.0,26856L10,26856L10,ELF,E L F BEAUTY INC,ELF,E.L.F. BEAUTY INC,027907,26856L103,325620,1.0,2016-09-22,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,81.0,90.5
16319.0,55705.0,30257X10,30257X10,FBK,F B FINANCIAL CORP,FBK,FB FINANCIAL CORP,027871,30257X104,522110,1.0,2016-09-16,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,94.0,97.0
16320.0,54581.0,31609278,31609278,FVAL,FIDELITY COVINGTON TRUST,FVAL,FIDELITY VALUE FACTOR ETF,028102,316092782,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,58.0,79.0
16321.0,54581.0,31609279,31609279,FQAL,FIDELITY COVINGTON TRUST,FQAL,FIDELITY QUALITY FACTOR ETF,028104,316092790,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,54.0,77.0
16322.0,54581.0,31609281,31609281,FDMO,FIDELITY COVINGTON TRUST,FDMO,FIDELITY MOMENTUM FACTOR ETF,028105,316092816,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,54.0,77.0
16324.0,54581.0,31609283,31609283,FDRR,FIDELITY COVINGTON TRUST,FDRR,FIDELITY DIV ETF RISING RTS,028103,316092832,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,58.0,79.0
16325.0,54581.0,31609284,31609284,FDVV,FIDELITY COVINGTON TRUST,FDVV,FIDELITY HIGH DIVIDEND ETF,028100,316092840,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,54.0,77.0
16327.0,55415.0,38143052,38143052,GBIL,GOLDMAN SACHS E T F TRUST,GBIL,GOLDMAN SACHS ACSSTRA 0-1 YR,027994,381430529,525910,4.0,2016-09-08,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,64.0,82.0
16330.0,37493.0,46435GAA,46435GAA,IBDR,ISHARES TRUST,IBDR,ISHARES IBONDS DEC 2026 CORP,028097,46435GAA0,525910,4.0,2016-09-15,2019-12-31,2016-09-30,2019-12-31,1.0,100.0,62.0,81.0
